Tenant,ANP,VRF,BridgeDomain,EPG,Pod,Node,IPG,IP,MAC,VLAN
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.82,00:80:E5:18:BE:04,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.97,BC:30:5B:F0:16:EE,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.141,B4:99:BA:A5:7D:D6,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.142,B4:99:BA:A5:64:DF,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.26,00:0B:5D:E0:A2:7D,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.66,00:14:4F:7F:1F:B9,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.76,00:21:28:C1:E0:7B,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.74,00:21:28:C1:DE:F5,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.79,00:A0:B8:6E:54:1E,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.40,00:21:28:8A:71:D2,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.73,00:21:28:B0:79:5A,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.89,00:80:E5:18:BE:00,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.72,00:21:28:AF:4D:B4,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.77,00:21:28:C1:D4:AF,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.98,BC:30:5B:F0:1A:6E,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.14,00:0B:5D:E0:94:0C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.34,00:0B:5D:E0:94:0C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.24,00:0B:5D:E0:94:0D,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.33,00:0B:5D:E0:A4:4C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.143,B4:99:BA:AA:EB:6F,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.86,00:80:E5:18:BE:DC,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.35,00:0B:5D:E0:A3:35,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.88,00:80:E5:18:BB:F0,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.43,00:21:28:C6:E6:1C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.90,00:05:33:72:DD:20,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.68,00:14:4F:7F:3E:40,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.91,00:05:33:3C:8D:2A,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.63,40:01:C6:2C:82:01,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.41,00:21:28:C6:93:5C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.78,00:A0:B8:47:7A:24,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.38,00:21:28:B5:D2:FB,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.37,00:21:28:C5:F0:5C,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.87,00:80:E5:18:BD:DA,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.33,00:0B:5D:E0:A4:4D,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.62,B4:99:BA:AF:D4:70,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.80,00:80:E5:18:BF:FC,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_FMIS_MGT,EPG_TRANSIT_MDC1_FMIS_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC1_FMIS_SW,172.26.11.71,00:21:28:AF:4D:CC,vlan-2607
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_PayM_DEV,EPG_TRANSIT_MDR1_PayM_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_Payment,172.18.53.38,40:F2:E9:9C:C9:0A,vlan-3141
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_PayM_DEV,EPG_TRANSIT_MDR1_PayM_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_Payment,172.18.53.37,6C:AE:8B:5A:74:61,vlan-3141
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDR1_PayM_DEV,EPG_TRANSIT_MDR1_PayM_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_Payment,172.18.53.33,6C:AE:8B:5A:3D:01,vlan-3141
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.34,00:50:56:9C:61:4C,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.35,00:50:56:9C:29:DB,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.26,00:50:56:9C:0C:10,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.24,00:50:56:9C:45:45,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.111,00:50:56:83:1B:9E,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.103,00:50:56:AF:00:DB,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.239,00:50:56:83:50:FA,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.105,00:50:56:83:04:07,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.14,00:50:56:AF:00:E6,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.228,00:50:56:83:27:B3,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.37,00:50:56:83:17:15,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.19,00:50:56:9C:03:19,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.124,00:50:56:83:47:47,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.219,00:50:56:83:6F:C1,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.101,00:50:56:83:1E:CA,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.16,00:50:56:AF:00:EB,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.218,00:50:56:83:09:09,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.245,00:50:56:83:19:D6,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.27,00:50:56:83:47:7E,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.25,00:50:56:9C:7E:EE,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.221,00:50:56:83:47:99,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.18,00:50:56:AF:00:25,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.108,00:50:56:83:0B:53,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_RST_SW,172.26.35.1,00:1D:B1:00:09:20,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.246,00:50:56:83:0C:50,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.11,00:50:56:AF:00:09,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.243,00:50:56:83:79:1F,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.236,00:50:56:83:66:81,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.248,00:50:56:83:0C:3C,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.220,00:50:56:83:64:14,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.67,00:50:56:83:35:1F,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_RST_SW,172.26.35.200,28:92:4A:6C:52:C0,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.237,00:50:56:B1:0D:F1,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.120,00:50:56:83:3B:76,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.213,00:50:56:83:72:C0,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.202,00:50:56:9C:2A:DB,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.12,00:50:56:AF:00:0E,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.201,00:50:56:AF:00:D6,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.31,00:50:56:9C:60:C2,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.117,00:50:56:AF:00:C6,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.23,00:50:56:9C:02:F7,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.133,00:50:56:83:36:23,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.32,00:50:56:AF:00:FD,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.227,00:50:56:83:5E:C5,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.215,00:50:56:83:7B:68,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.43,00:50:56:9C:28:D9,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.130,00:50:56:83:26:BE,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.59,00:50:56:9C:26:38,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.58,00:50:56:9C:7A:53,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.203,00:50:56:83:39:0B,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.229,00:50:56:83:6D:96,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.226,00:50:56:83:15:D8,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.26.35.230,00:50:56:83:3A:1B,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.54,00:50:56:9C:57:4B,vlan-2646
BAAC_TRANSIT,ANP_TRANSIT,VRF_TRANSIT,BD_TRANSIT_MDC1_DEV,EPG_TRANSIT_MDC1_DEV,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.35.217,00:50:56:83:34:B7,vlan-2646
